process_name,process_id,process_location,process_description,exchange_flow_name,exchange_flow_id,exchange_amount,exchange_unit,exchange_ecoinvent_type,_old_process_id,_old_exchange_flow_id,orig_process_id,orig_exchange_id,allocation_factor,allocation_type
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",2b269627-538f-353d-94f9-ff02292a65fa,"Electric Reliability Council of Texas, Inc.","Electricity distribution to end user in the Electric Reliability Council of Texas, Inc. region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.","Electricity, AC, 120 V",2b269627-538f-353d-94f9-ff02292a65fa.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,2b269627-538f-353d-94f9-ff02292a65fa,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - PacifiCorp East - BA,152f16a8-85c4-35b0-8750-e66c9e43b3ae,PacifiCorp East,Electricity distribution to end user in the PacifiCorp East region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",152f16a8-85c4-35b0-8750-e66c9e43b3ae.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,152f16a8-85c4-35b0-8750-e66c9e43b3ae,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Western Area Power Administration - Upper Great Plains West - BA,23e6fd85-af29-34c2-94f1-e72773f9ef63,Western Area Power Administration - Upper Great Plains West,Electricity distribution to end user in the Western Area Power Administration - Upper Great Plains West region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",23e6fd85-af29-34c2-94f1-e72773f9ef63.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,23e6fd85-af29-34c2-94f1-e72773f9ef63,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,076c6758-0de8-312a-ad52-fbe77bbd3c85,Tennessee Valley Authority,Electricity distribution to end user in the Tennessee Valley Authority region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",076c6758-0de8-312a-ad52-fbe77bbd3c85.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,076c6758-0de8-312a-ad52-fbe77bbd3c85,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - City of Homestead - BA,0e4a7ec8-31cf-3e8a-9de2-3ae95839c1c9,City of Homestead,Electricity distribution to end user in the City of Homestead region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",0e4a7ec8-31cf-3e8a-9de2-3ae95839c1c9.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,0e4a7ec8-31cf-3e8a-9de2-3ae95839c1c9,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Southeast - FERC,5232c72e-4e10-31aa-b882-65e69194a888,Southeast,Electricity distribution to end user in the Southeast region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",5232c72e-4e10-31aa-b882-65e69194a888.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,5232c72e-4e10-31aa-b882-65e69194a888,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
"Electricity; at user; consumption mix - Arlington Valley, LLC - BA",3bb046ee-fb76-3655-b2a2-e00db4ba86f1,"Arlington Valley, LLC","Electricity distribution to end user in the Arlington Valley, LLC region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.","Electricity, AC, 120 V",3bb046ee-fb76-3655-b2a2-e00db4ba86f1.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,3bb046ee-fb76-3655-b2a2-e00db4ba86f1,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - ISO-NE - FERC,1d4374a9-2209-3f7f-b9d7-b044ecaa8b01,ISO-NE,Electricity distribution to end user in the ISO-NE region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",1d4374a9-2209-3f7f-b9d7-b044ecaa8b01.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,1d4374a9-2209-3f7f-b9d7-b044ecaa8b01,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - MISO - FERC,2f731611-19ce-32ff-b8d9-807a27c342da,MISO,Electricity distribution to end user in the MISO region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",2f731611-19ce-32ff-b8d9-807a27c342da.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,2f731611-19ce-32ff-b8d9-807a27c342da,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Idaho Power Company - BA,1dbe4132-53fd-3fd8-88e3-07bc438d8781,Idaho Power Company,Electricity distribution to end user in the Idaho Power Company region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",1dbe4132-53fd-3fd8-88e3-07bc438d8781.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,1dbe4132-53fd-3fd8-88e3-07bc438d8781,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Seattle City Light - BA,3ac41dab-be31-392a-a273-bd9aa8f3dba2,Seattle City Light,Electricity distribution to end user in the Seattle City Light region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",3ac41dab-be31-392a-a273-bd9aa8f3dba2.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,3ac41dab-be31-392a-a273-bd9aa8f3dba2,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
"Electricity; at user; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA",18eb79cf-ddb7-30a8-b653-f7e4e44500f7,"City of Tacoma, Department of Public Utilities, Light Division","Electricity distribution to end user in the City of Tacoma, Department of Public Utilities, Light Division region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.","Electricity, AC, 120 V",18eb79cf-ddb7-30a8-b653-f7e4e44500f7.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,18eb79cf-ddb7-30a8-b653-f7e4e44500f7,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Southwest - FERC,4c0b8760-05c7-3ef4-bcae-d6e94f4d0097,Southwest,Electricity distribution to end user in the Southwest region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",4c0b8760-05c7-3ef4-bcae-d6e94f4d0097.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,4c0b8760-05c7-3ef4-bcae-d6e94f4d0097,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Balancing Authority of Northern California - BA,04ed8925-5495-367e-ab76-6a105dd4a6dd,Balancing Authority of Northern California,Electricity distribution to end user in the Balancing Authority of Northern California region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",04ed8925-5495-367e-ab76-6a105dd4a6dd.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,04ed8925-5495-367e-ab76-6a105dd4a6dd,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,54539f5c-4134-3c0a-bfb1-b405bd14c125,Los Angeles Department of Water and Power,Electricity distribution to end user in the Los Angeles Department of Water and Power region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",54539f5c-4134-3c0a-bfb1-b405bd14c125.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,54539f5c-4134-3c0a-bfb1-b405bd14c125,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - CAISO - FERC,519b0000-9e11-3a0d-96d8-fe0ce2f63ec8,CAISO,Electricity distribution to end user in the CAISO region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",519b0000-9e11-3a0d-96d8-fe0ce2f63ec8.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,519b0000-9e11-3a0d-96d8-fe0ce2f63ec8,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
"Electricity; at user; consumption mix - NaturEner Wind Watch, LLC - BA",18c2c5c5-25e0-35bb-b12a-7a9a515b4c94,"NaturEner Wind Watch, LLC","Electricity distribution to end user in the NaturEner Wind Watch, LLC region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.","Electricity, AC, 120 V",18c2c5c5-25e0-35bb-b12a-7a9a515b4c94.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,18c2c5c5-25e0-35bb-b12a-7a9a515b4c94,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",9e9dadb1-5276-3eea-920e-0138a836017a,"PJM Interconnection, LLC","Electricity distribution to end user in the PJM Interconnection, LLC region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.","Electricity, AC, 120 V",9e9dadb1-5276-3eea-920e-0138a836017a.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,9e9dadb1-5276-3eea-920e-0138a836017a,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,7938fbdc-c90d-32cc-9ff3-ee71adba968d,Western Area Power Administration - Desert Southwest Region,Electricity distribution to end user in the Western Area Power Administration - Desert Southwest Region region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",7938fbdc-c90d-32cc-9ff3-ee71adba968d.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,7938fbdc-c90d-32cc-9ff3-ee71adba968d,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,7981738b-42c8-3389-9890-ef4796953b2f,Public Service Company of New Mexico,Electricity distribution to end user in the Public Service Company of New Mexico region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",7981738b-42c8-3389-9890-ef4796953b2f.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,7981738b-42c8-3389-9890-ef4796953b2f,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Duke Energy Progress West - BA,8c02701d-c362-35bb-a748-1fb6e5134585,Duke Energy Progress West,Electricity distribution to end user in the Duke Energy Progress West region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",8c02701d-c362-35bb-a748-1fb6e5134585.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,8c02701d-c362-35bb-a748-1fb6e5134585,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,5b6723c2-d148-3620-afd0-ef9888989d6e,Florida Power & Light Co.,Electricity distribution to end user in the Florida Power & Light Co. region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",5b6723c2-d148-3620-afd0-ef9888989d6e.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,5b6723c2-d148-3620-afd0-ef9888989d6e,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - US - US,7068192a-999c-39b6-bf66-234a294bdf92,US,Electricity distribution to end user in the US region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",7068192a-999c-39b6-bf66-234a294bdf92.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,7068192a-999c-39b6-bf66-234a294bdf92,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - ISO New England - BA,8a7cbd2a-08c8-354e-8ea4-57d51780fd94,ISO New England,Electricity distribution to end user in the ISO New England region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",8a7cbd2a-08c8-354e-8ea4-57d51780fd94.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,8a7cbd2a-08c8-354e-8ea4-57d51780fd94,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
"Electricity; at user; consumption mix - Griffith Energy, LLC - BA",981c6633-c274-3054-b863-d80552d9439e,"Griffith Energy, LLC","Electricity distribution to end user in the Griffith Energy, LLC region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.","Electricity, AC, 120 V",981c6633-c274-3054-b863-d80552d9439e.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,981c6633-c274-3054-b863-d80552d9439e,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Imperial Irrigation District - BA,95484b6f-c79f-33c0-83ed-ffb504907abe,Imperial Irrigation District,Electricity distribution to end user in the Imperial Irrigation District region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",95484b6f-c79f-33c0-83ed-ffb504907abe.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,95484b6f-c79f-33c0-83ed-ffb504907abe,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
"Electricity; at user; consumption mix - Avangrid Renewables, LLC - BA",54b63fe6-ed60-3c33-9d98-ef89908168b8,"Avangrid Renewables, LLC","Electricity distribution to end user in the Avangrid Renewables, LLC region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.","Electricity, AC, 120 V",54b63fe6-ed60-3c33-9d98-ef89908168b8.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,54b63fe6-ed60-3c33-9d98-ef89908168b8,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - New York Independent System Operator - BA,67bd680c-3242-3da0-8af8-321fc92f311c,New York Independent System Operator,Electricity distribution to end user in the New York Independent System Operator region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",67bd680c-3242-3da0-8af8-321fc92f311c.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,67bd680c-3242-3da0-8af8-321fc92f311c,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
Electricity; at user; consumption mix - Portland General Electric Company - BA,68c348fb-0e6b-3beb-94fe-cc40ebfa6df9,Portland General Electric Company,Electricity distribution to end user in the Portland General Electric Company region. This process was created with ElectricityLCI (https://github.com/USEPA/ElectricityLCI) version 2.0.0 using the ELCI_2022 configuration.,"Electricity, AC, 120 V",68c348fb-0e6b-3beb-94fe-cc40ebfa6df9.3bca3bc6-2443-3184-8976-72dc98d258f6,1.0,MJ,production,68c348fb-0e6b-3beb-94fe-cc40ebfa6df9,3bca3bc6-2443-3184-8976-72dc98d258f6,,,1.0,
